r,rmse_0,rmse_global_mean,rmse_row_means,rmse_means_weighted
211,3.532789822682849,1.0423610450872498,0.9299337687192799,0.8832921089130785
212,3.534591949505003,1.0429714781773198,0.9292479768403228,0.8834588595980679
213,3.53520351497563,1.0426072681853922,0.9299372561031304,0.8837415617833159
214,3.536266087267923,1.0431489859431298,0.9302801703071352,0.88305020947708
215,3.5389603084906165,1.0432594460546807,0.9300010164811389,0.8834936376069036
216,3.53905681606073,1.04335904168584,0.9304119202861523,0.8833624582855882
217,3.5390033130313654,1.0435126172451221,0.9302608116586829,0.8834246443768504
218,3.541266689339202,1.0439520256913477,0.9302917630839794,0.8840014640307878
219,3.5420365087735064,1.04367731180835,0.930390353987506,0.8836199211556509
220,3.5427185095126617,1.043613391063102,0.9303349717146957,0.8833811714821463
221,3.543864816769471,1.0445234539560553,0.9304157306697091,0.8837239410353565
222,3.5468041260908953,1.0442859583825375,0.9304275134924389,0.883790308946327
223,3.544299169337879,1.0445164953538153,0.9309424903498312,0.8837365329759183
224,3.5463854555396956,1.0441259909899594,0.9308238071409325,0.8838557502932063
225,3.548204704011943,1.0451464200087588,0.9303194622977188,0.8840313190412645
226,3.5481205070437354,1.0448362541380292,0.9307178673934478,0.8840677668917807
227,3.548698187704209,1.0443004018608153,0.9305624582439727,0.884149635560673
228,3.5495773518801172,1.0449053552706542,0.9306138272461405,0.8839149387998736
229,3.5509340826105933,1.0449931644504327,0.9305335601531064,0.884067721129022
230,3.5504626847864382,1.044472873941658,0.9304883314141977,0.8839292887798049
231,3.551403585742086,1.0455340731208105,0.9308846618435183,0.8839574254249385
232,3.5530475188610575,1.0451303893634143,0.9305445688411232,0.8843620196938577
233,3.554781140246895,1.0453354447472265,0.9305870361996083,0.8843704081482486
234,3.5565065552640664,1.0453036981408863,0.9306625407578504,0.8840670974654051
235,3.5557215165526843,1.045474450179277,0.930774930642471,0.8842200131758181
236,3.555045320330788,1.0461441242192107,0.9311443247122838,0.8845556068214502
237,3.5556274918653843,1.0458992205320192,0.931142409563506,0.8844020018921028
238,3.5579924084273613,1.0462535893230707,0.9315671031942325,0.8844067273976004
239,3.5585924762034193,1.0459904536741171,0.9309028061538158,0.8842999578115196
240,3.5599552221901374,1.046100075203908,0.9309228054903428,0.8846046718190518
241,3.5607365498836465,1.046143519737762,0.931281243791972,0.8844150153710497
242,3.5595671888112936,1.0462824241525677,0.9311108868084742,0.8841162107264021
243,3.561590920151453,1.0458608022468872,0.9313013454847461,0.884481740386548
244,3.5614962345069667,1.0465099690292572,0.9316196459313564,0.8847966731911654
245,3.5624623647975078,1.04640145113087,0.9313761755800865,0.8847000702958987
246,3.563381128995006,1.0469213581307901,0.9310413997721342,0.8847702258319847
247,3.5651199155545967,1.0467713035055863,0.9313999509217052,0.8846853673524985
248,3.565080907639019,1.0473147056177818,0.9314520816882949,0.8847282321740457
249,3.5673732591689067,1.0472162557103182,0.9315393064090852,0.8847876108881332
250,3.5669720311558692,1.0472443862261276,0.9312894831224376,0.8844962820497191
251,3.566774029266861,1.0472268179264306,0.9312654257925216,0.8848091858002972
252,3.569128244842166,1.047393672556021,0.9316778450297012,0.8848063122274576
253,3.5688784281061947,1.0472998365846269,0.9314641003829138,0.8850142041118357
254,3.5698548449865894,1.0480768314285225,0.9315962756835808,0.8850607183711812
255,3.5696009700942635,1.0476917280738378,0.9317069569425193,0.8850598995831729
256,3.5712689772421577,1.047628564228875,0.9312080220329317,0.884870549175533
257,3.5727085378456334,1.0477556554491407,0.9317514787929356,0.8850702045261046
258,3.572951424707913,1.0473516456311214,0.9316437460331867,0.8850454132526074
259,3.573951217268369,1.0476792575015261,0.9313520141657623,0.8851916469538139
260,3.5728782318059187,1.0480822421136826,0.9317103958528058,0.8852327608543639
261,3.5754895387045513,1.0482645645491353,0.9315519375816051,0.8849637355336754
262,3.5749528823180037,1.0481768407858205,0.931676509174192,0.8850217141928923
263,3.5770984313188054,1.0482704256045943,0.9316125256879116,0.8850832820658726
264,3.5768388768474733,1.0486880410290678,0.9318361201733413,0.884910815583416
265,3.5785748351564948,1.048442168293507,0.9318426069622848,0.8848539897487346
266,3.577663932662201,1.0481925413209352,0.931784494224635,0.8850524731891213
267,3.5797499393921663,1.0482247146953485,0.9319624894407571,0.8853603912892006
268,3.580971974091868,1.0484926296350978,0.9317398995436378,0.8849238887812694
269,3.579710611041413,1.0486855649977667,0.931953271127982,0.8851650516626397
270,3.5802823974416134,1.049046622174352,0.9318679050059244,0.8851614901485618
271,3.5816884541652683,1.0491129914315023,0.9318940928053798,0.8851284448197814
272,3.583202477015476,1.049024043599667,0.932052469924912,0.8852588335603103
273,3.5827277344149664,1.04878172134095,0.9319142019680025,0.8852217576312336
