r,col_weight,RMSE
30,0.5700000000000003,0.8785576357040621
30,0.5800000000000003,0.8797461876528166
30,0.5900000000000003,0.8801258279462097
30,0.6000000000000003,0.8785312838172437
35,0.2,0.8791301875559879
35,0.21,0.8790469379399141
35,0.22,0.8792990294439368
35,0.23,0.8794593278858557
35,0.24,0.8806776153756551
35,0.25,0.8805150065346451
35,0.26,0.8798456880551223
35,0.2700000000000001,0.8809770289405315
35,0.2800000000000001,0.8804125067626157
35,0.2900000000000001,0.881580830576714
35,0.3000000000000001,0.8814597123374929
35,0.3100000000000001,0.8814592540658416
35,0.3200000000000001,0.8806392980190826
35,0.3300000000000001,0.8805515909293997
35,0.3400000000000001,0.8795105528079286
35,0.3500000000000001,0.8806735523920793
35,0.3600000000000001,0.879627400131361
35,0.3700000000000001,0.8792093037689044
35,0.3800000000000001,0.8793939116144323
35,0.3900000000000002,0.8793311355828181
35,0.4000000000000002,0.8796741588351333
35,0.4100000000000002,0.8790705300219871
35,0.4200000000000002,0.879418865159356
35,0.4300000000000002,0.8797873526155237
35,0.4400000000000002,0.8802156497321098
35,0.4500000000000002,0.8810457435595253
35,0.4600000000000002,0.8810073559235874
35,0.4700000000000002,0.8815560524564909
35,0.4800000000000002,0.8802387598922584
35,0.4900000000000002,0.8813088217918551
35,0.5000000000000002,0.8809145199165377
35,0.5100000000000002,0.8826499465389349
35,0.5200000000000002,0.8823898180937658
35,0.5300000000000002,0.882308898667572
35,0.5400000000000003,0.8809038639611178
35,0.5500000000000003,0.8809146065585175
35,0.5600000000000003,0.8798629138415792
35,0.5700000000000003,0.8803856138271465
35,0.5800000000000003,0.8805773583088093
35,0.5900000000000003,0.8802371110087926
35,0.6000000000000003,0.8799232778205744
40,0.2,0.8801256531869786
40,0.21,0.8803927905906259
40,0.22,0.880267415518299
40,0.23,0.8812262748055407
40,0.24,0.8798555487252435
40,0.25,0.8806362338424191
40,0.26,0.881123181729552
40,0.2700000000000001,0.8811648920516733
40,0.2800000000000001,0.8820362064431376
40,0.2900000000000001,0.882354358050581
40,0.3000000000000001,0.88243246071085
40,0.3100000000000001,0.881571453962488
40,0.3200000000000001,0.8820780683174096
40,0.3300000000000001,0.8829285454206862
40,0.3400000000000001,0.8827319061104891
40,0.3500000000000001,0.8819473720327842
40,0.3600000000000001,0.8815751214311071
40,0.3700000000000001,0.8806160556700731
40,0.3800000000000001,0.8813977395843363
40,0.3900000000000002,0.8808604938976351
40,0.4000000000000002,0.8806477578980063
40,0.4100000000000002,0.8804120293925546
40,0.4200000000000002,0.8809776630761735
40,0.4300000000000002,0.8812054205294763
40,0.4400000000000002,0.8805465377701885
40,0.4500000000000002,0.8814577464756865
40,0.4600000000000002,0.8813479410418069
40,0.4700000000000002,0.8808048813514633
40,0.4800000000000002,0.8811611770741204
40,0.4900000000000002,0.8813113937025573
40,0.5000000000000002,0.8819611369341894
40,0.5100000000000002,0.8825937811868548
40,0.5200000000000002,0.8820464244809713
40,0.5300000000000002,0.8836776432495643
40,0.5400000000000003,0.8834072430670085
40,0.5500000000000003,0.8835249901253873
40,0.5600000000000003,0.8836202497996423
40,0.5700000000000003,0.8822154101363852
40,0.5800000000000003,0.8821406449265266
40,0.5900000000000003,0.8811877489420257
40,0.6000000000000003,0.8818938606152383
45,0.2,0.882000961464916
45,0.21,0.8813066009699217
45,0.22,0.8810378040734146
45,0.23,0.8817136919101979
45,0.24,0.8812891792958586
45,0.25,0.8809074659826762
45,0.26,0.8811688434278899
45,0.2700000000000001,0.8821135440933088
45,0.2800000000000001,0.8822726404557979
45,0.2900000000000001,0.8820025899900225
45,0.3000000000000001,0.8828694962778254
45,0.3100000000000001,0.8833643854414801
45,0.3200000000000001,0.8821657441382003
45,0.3300000000000001,0.8823284417067221
45,0.3400000000000001,0.8834843014006922
45,0.3500000000000001,0.8842034559668416
45,0.3600000000000001,0.8842671156029925
45,0.3700000000000001,0.8843834661963067
45,0.3800000000000001,0.8833110087591484
45,0.3900000000000002,0.8831831985944797
45,0.4000000000000002,0.8827052232793108
45,0.4100000000000002,0.8828957219270025
45,0.4200000000000002,0.8824671440690917
45,0.4300000000000002,0.8820055294271123
45,0.4400000000000002,0.8818824678978754
45,0.4500000000000002,0.8815570766543653
45,0.4600000000000002,0.882933582483069
45,0.4700000000000002,0.8821008762582851
45,0.4800000000000002,0.8827276169696996
45,0.4900000000000002,0.8824243813647789
45,0.5000000000000002,0.8815923274415872
45,0.5100000000000002,0.8827101074549218
45,0.5200000000000002,0.8842959586830503
45,0.5300000000000002,0.8844923525971848
45,0.5400000000000003,0.8825747810933132
45,0.5500000000000003,0.8835630835392457
45,0.5600000000000003,0.8837326078631431
45,0.5700000000000003,0.8852689685076616
45,0.5800000000000003,0.885125814216954
45,0.5900000000000003,0.8850128347011841
45,0.6000000000000003,0.8840592120084768
50,0.2,0.8838412417492603
50,0.21,0.8830039045968524
50,0.22,0.8835637145175324
50,0.23,0.883426801528216
50,0.24,0.8830652437159602
50,0.25,0.8828342986865765
50,0.26,0.8831295763206137
50,0.2700000000000001,0.8833356898297019
50,0.2800000000000001,0.8824920898255832
50,0.2900000000000001,0.8828221407022833
50,0.3000000000000001,0.8834062193501715
50,0.3100000000000001,0.8838775447881542
50,0.3200000000000001,0.8832230754661855
50,0.3300000000000001,0.8833036822074277
50,0.3400000000000001,0.8829176648497175
50,0.3500000000000001,0.8834913786056844
50,0.3600000000000001,0.8844240025031894
50,0.3700000000000001,0.8839411387794662
50,0.3800000000000001,0.8857356514216821
50,0.3900000000000002,0.8858119642351427
50,0.4000000000000002,0.8858141226347473
50,0.4100000000000002,0.8849128220207454
50,0.4200000000000002,0.8844961798812264
50,0.4300000000000002,0.8834844987878543
50,0.4400000000000002,0.8840473221684582
50,0.4500000000000002,0.8842528037046146
50,0.4600000000000002,0.8837037468258011
50,0.4700000000000002,0.8835366544524341
50,0.4800000000000002,0.8834718618167847
50,0.4900000000000002,0.884036663735573
50,0.5000000000000002,0.8827715335465943
50,0.5100000000000002,0.8844192951727733
50,0.5200000000000002,0.8838107041338703
50,0.5300000000000002,0.8847210563194363
50,0.5400000000000003,0.884166902537329
50,0.5500000000000003,0.8849263194605146
50,0.5600000000000003,0.8859596031161829
50,0.5700000000000003,0.8844928510435189
50,0.5800000000000003,0.8847158404445399
50,0.5900000000000003,0.8852876861684812
50,0.6000000000000003,0.8860868031250768
